sim_time_s,wall_ahead,wall_left,wall_front_right,wall_right,left_density,center_density,right_density,mean_right,target_visible,target_direction,left_velocity,right_velocity
21.696,False,False,False,False,0.00577,0.01383,0.00521,211.977,False,,3.0,3.0
21.728,False,False,False,False,0.00577,0.01383,0.00521,211.977,False,,3.0,3.0
21.76,False,False,False,False,0.00577,0.01383,0.00521,211.978,False,,3.0,3.0
21.792,False,False,False,False,0.00577,0.01383,0.00521,211.98,False,,3.0,3.0
21.824,False,False,False,False,0.00577,0.01383,0.00521,211.98,False,,3.0,3.0
21.856,False,False,False,False,0.00577,0.01383,0.00521,211.982,False,,3.0,3.0
21.888,False,False,False,False,0.00577,0.01389,0.00521,211.982,False,,3.0,3.0
21.92,False,False,False,False,0.00577,0.01389,0.00521,211.984,False,,3.0,3.0
21.952,False,False,False,False,0.00577,0.01389,0.00521,211.948,False,,3.0,3.0
21.984,False,False,False,False,0.00577,0.01383,0.00521,211.986,False,,3.0,3.0
22.016,False,False,False,False,0.00577,0.01383,0.00521,211.826,False,,3.0,3.0
22.048,False,False,False,False,0.00577,0.01383,0.00521,211.966,False,,3.0,3.0
22.08,False,False,False,False,0.00577,0.01383,0.00521,211.953,False,,3.0,3.0
22.112,False,False,False,False,0.00577,0.01389,0.00521,211.946,False,,3.0,3.0
22.144,False,False,False,False,0.00577,0.01389,0.00521,211.763,False,,3.0,3.0
22.176,False,False,False,False,0.00577,0.01389,0.00521,211.631,False,,3.0,3.0
22.208,False,False,False,False,0.00577,0.01389,0.00521,211.601,False,,3.0,3.0
22.24,False,False,False,False,0.00577,0.01389,0.00521,211.479,False,,3.0,3.0
22.272,False,False,False,False,0.00577,0.01383,0.00521,211.426,False,,3.0,3.0
22.304,False,False,False,False,0.00577,0.01383,0.00521,211.294,False,,3.0,3.0
22.336,False,False,False,False,0.00577,0.01383,0.00521,211.186,False,,3.0,3.0
22.368,False,False,False,False,0.00577,0.01383,0.00521,211.16,False,,3.0,3.0
22.4,False,False,False,False,0.00577,0.01383,0.00521,211.054,False,,3.0,3.0
22.432,False,False,False,False,0.00577,0.01389,0.00521,210.895,False,,3.0,3.0
22.464,False,False,False,False,0.00577,0.01389,0.00521,210.924,False,,3.0,3.0
22.496,False,False,False,False,0.0057,0.01389,0.00521,210.775,False,,3.0,3.0
22.528,False,False,False,False,0.0057,0.01383,0.00521,210.761,False,,3.0,3.0
22.56,False,False,False,False,0.0057,0.01383,0.00521,210.629,False,,3.0,3.0
22.592,False,False,False,False,0.0057,0.01383,0.00521,210.453,False,,3.0,3.0
22.624,False,False,False,False,0.0057,0.01383,0.00521,210.491,False,,3.0,3.0
22.656,False,False,False,False,0.0057,0.01389,0.00521,210.314,False,,3.0,3.0
22.688,False,False,False,False,0.0057,0.01389,0.00521,210.291,False,,3.0,3.0
22.72,False,False,False,False,0.0057,0.01389,0.00521,210.166,False,,3.0,3.0
22.752,False,False,False,False,0.0057,0.01389,0.00521,209.982,False,,3.0,3.0
22.784,False,False,False,False,0.0057,0.0067,0.00521,210.02,False,,3.0,3.0
22.816,False,False,False,False,0.0057,0.0067,0.00521,209.843,False,,3.0,3.0
22.848,False,False,False,False,0.0057,0.0067,0.00521,209.697,False,,3.0,3.0
22.88,False,False,False,False,0.0057,0.0067,0.00521,209.688,False,,3.0,3.0
22.912,False,False,False,False,0.0057,0.0067,0.00521,209.596,False,,3.0,3.0
22.944,False,False,False,False,0.0057,0.0067,0.00521,209.396,False,,3.0,3.0
22.976,False,False,False,False,0.0057,0.0067,0.00521,209.371,False,,3.0,3.0
23.008,False,False,False,False,0.0057,0.00657,0.00521,209.238,False,,3.0,3.0
23.04,False,False,False,False,0.0057,0.00663,0.00521,209.233,False,,3.0,3.0
23.072,False,False,False,False,0.0057,0.00663,0.00521,209.059,False,,3.0,3.0
23.104,False,False,False,False,0.0057,0.00663,0.00521,208.963,False,,3.0,3.0
23.136,False,False,False,False,0.0057,0.00663,0.00521,208.943,False,,3.0,3.0
23.168,False,False,False,False,0.0057,0.00663,0.00521,208.751,False,,3.0,3.0
23.2,False,False,False,False,0.0057,0.00663,0.00521,208.655,False,,3.0,3.0
23.232,False,False,False,False,0.0057,0.00663,0.00521,208.645,False,,3.0,3.0
23.264,False,False,False,False,0.0057,0.00657,0.00521,208.529,False,,3.0,3.0
23.296,False,False,False,False,0.0057,0.00657,0.00521,208.346,False,,3.0,3.0
23.328,False,False,False,False,0.0057,0.00657,0.00521,208.353,False,,3.0,3.0
23.36,False,False,False,False,0.0057,0.00657,0.00521,208.237,False,,3.0,3.0
23.392,False,False,False,False,0.0057,0.00657,0.00521,208.226,False,,3.0,3.0
23.424,False,False,False,False,0.0057,0.00657,0.00521,208.407,False,,3.0,3.0
23.456,False,False,False,False,0.0057,0.00657,0.00521,208.558,False,,3.0,3.0
23.488,False,False,False,False,0.0057,0.00651,0.00521,208.691,False,,3.0,3.0
23.52,False,False,False,False,0.0057,0.00651,0.00521,208.891,False,,3.0,3.0
23.552,False,False,False,False,0.0057,0.00651,0.00521,209.024,False,,3.0,3.0
23.584,False,False,False,False,0.0057,0.00651,0.00521,209.176,False,,3.0,3.0
23.616,False,False,False,False,0.0057,0.00651,0.00521,209.367,False,,3.0,3.0
23.648,False,False,False,False,0.0057,0.00651,0.00521,209.509,False,,3.0,3.0
23.68,False,False,False,False,0.0057,0.00651,0.00521,209.672,False,,3.0,3.0
23.712,False,False,False,False,0.0057,0.00651,0.00521,209.766,False,,3.0,3.0
23.744,False,False,False,False,0.0057,0.00651,0.00521,209.984,False,,3.0,3.0
23.776,False,False,False,False,0.0057,0.00651,0.00521,210.175,False,,3.0,3.0
23.808,False,False,False,False,0.0057,0.00651,0.00521,210.315,False,,3.0,3.0
23.84,False,False,False,False,0.0057,0.00651,0.00521,210.456,False,,3.0,3.0
23.872,False,False,False,False,0.0057,0.00651,0.00521,210.647,False,,3.0,3.0
23.904,False,False,False,False,0.0057,0.00651,0.00521,210.787,False,,3.0,3.0
23.936,False,False,False,False,0.0057,0.00645,0.00521,210.928,False,,3.0,3.0
23.968,False,False,False,False,0.0057,0.00645,0.00521,211.129,False,,3.0,3.0
24.0,False,False,False,False,0.0057,0.00645,0.00521,211.26,False,,3.0,3.0
24.032,False,False,False,False,0.0057,0.00645,0.00521,211.442,False,,3.0,3.0
24.064,False,False,False,False,0.0057,0.00645,0.00521,211.593,False,,3.0,3.0
24.096,False,False,False,False,0.0057,0.00639,0.00521,211.744,False,,3.0,3.0
24.128,False,False,False,False,0.0057,0.00639,0.00521,211.925,False,,3.0,3.0
24.16,False,False,False,False,0.0057,0.00639,0.00521,212.067,False,,3.0,3.0
24.192,False,False,False,False,0.0057,0.00639,0.00521,212.198,False,,3.0,3.0
24.224,False,False,False,False,0.0057,0.00639,0.00521,212.409,False,,3.0,3.0
24.256,False,False,False,False,0.0057,0.00639,0.00521,212.65,False,,3.0,3.0
24.288,False,False,False,False,0.0057,0.00632,0.00521,212.873,False,,3.0,3.0
24.32,False,False,False,False,0.0057,0.00632,0.00521,213.076,False,,3.0,3.0
24.352,False,False,False,False,0.0057,0.00632,0.00521,213.298,False,,3.0,3.0
24.384,False,False,False,False,0.0057,0.00632,0.00521,213.501,False,,3.0,3.0
24.416,False,False,False,False,0.0057,0.00632,0.00521,213.694,False,,3.0,3.0
24.448,False,False,False,False,0.0057,0.00626,0.00521,213.878,False,,3.0,3.0
24.48,False,False,False,False,0.0057,0.00626,0.00521,214.052,False,,3.0,3.0
24.512,False,False,False,False,0.0057,0.00626,0.00521,214.207,False,,3.0,3.0
24.544,False,False,False,False,0.0057,0.00632,0.00521,214.381,False,,3.0,3.0
24.576,False,False,False,False,0.0057,0.00626,0.00521,214.564,False,,3.0,3.0
24.608,False,False,False,False,0.0057,0.0062,0.00521,214.729,False,,3.0,3.0
24.64,False,False,False,False,0.0057,0.00626,0.00521,214.864,False,,3.0,3.0
24.672,False,False,False,False,0.0057,0.00626,0.00521,215.019,False,,3.0,3.0
24.704,False,False,False,False,0.0057,0.00626,0.00521,215.154,False,,3.0,3.0
24.736,False,False,False,False,0.0057,0.0062,0.00521,215.29,False,,3.0,3.0
24.768,False,False,False,False,0.0057,0.0062,0.00521,215.406,False,,3.0,3.0
24.8,False,False,False,False,0.0057,0.0062,0.00521,215.532,False,,3.0,3.0
24.832,False,False,False,False,0.0057,0.0062,0.00521,215.657,False,,3.0,3.0
24.864,False,False,False,False,0.0057,0.00614,0.00521,215.773,False,,3.0,3.0
24.896,False,False,False,False,0.0057,0.00614,0.00521,215.889,False,,3.0,3.0
24.928,False,False,False,False,0.0057,0.00614,0.00521,216.005,False,,3.0,3.0
24.96,False,False,False,False,0.0057,0.00614,0.00521,216.093,False,,3.0,3.0
24.992,False,False,False,False,0.0057,0.00608,0.00521,216.189,False,,3.0,3.0
25.024,False,False,False,False,0.0057,0.00608,0.00521,216.286,False,,3.0,3.0
25.056,False,False,False,False,0.0057,0.00608,0.00521,216.373,False,,3.0,3.0
25.088,False,False,False,False,0.0057,0.00608,0.00521,216.47,False,,3.0,3.0
25.12,False,False,False,False,0.0057,0.00608,0.00521,216.547,False,,3.0,3.0
25.152,False,False,False,False,0.0057,0.00608,0.00521,216.625,False,,3.0,3.0
25.184,False,False,False,False,0.0057,0.00608,0.00521,216.712,False,,3.0,3.0
25.216,False,False,False,False,0.0057,0.00601,0.00521,216.78,False,,3.0,3.0
25.248,False,False,False,False,0.0057,0.00601,0.00521,216.838,False,,3.0,3.0
25.28,False,False,False,False,0.0057,0.00601,0.00521,216.915,False,,3.0,3.0
25.312,False,False,False,False,0.0057,0.00601,0.00521,216.983,False,,3.0,3.0
25.344,False,False,False,False,0.0057,0.00595,0.00521,217.051,False,,3.0,3.0
25.376,False,False,False,False,0.0057,0.00595,0.00521,217.118,False,,3.0,3.0
25.408,False,False,False,False,0.0057,0.00595,0.00521,217.177,False,,3.0,3.0
25.44,False,False,False,False,0.0057,0.00589,0.00521,217.225,False,,3.0,3.0
25.472,False,False,False,False,0.0057,0.00589,0.00521,217.273,False,,3.0,3.0
25.504,False,False,False,False,0.0057,0.00589,0.00521,217.331,False,,3.0,3.0
25.536,False,False,False,False,0.0057,0.00589,0.00521,217.38,False,,3.0,3.0
25.568,False,False,False,False,0.0057,0.00589,0.00521,217.419,False,,3.0,3.0
25.6,False,False,False,False,0.0057,0.00577,0.00521,217.467,False,,3.0,3.0
25.632,False,False,False,False,0.0057,0.00583,0.00521,217.506,False,,3.0,3.0
25.664,False,False,False,False,0.0057,0.00583,0.00521,217.471,False,,3.0,3.0
25.696,False,False,False,False,0.0057,0.00577,0.00521,217.428,False,,3.0,3.0
25.728,False,False,False,False,0.0057,0.01414,0.00521,217.357,False,,3.0,3.0
25.76,False,False,False,False,0.0057,0.00577,0.00521,217.223,False,,3.0,3.0
25.792,False,False,False,False,0.0057,0.0057,0.00521,217.172,False,,3.0,3.0
25.824,False,False,False,False,0.0057,0.0057,0.00521,217.103,False,,3.0,3.0
25.856,False,False,False,False,0.0057,0.0057,0.00521,217.034,False,,3.0,3.0
25.888,False,False,False,False,0.0057,0.0057,0.00521,216.956,False,,3.0,3.0
25.92,False,False,False,False,0.0057,0.00558,0.00521,216.88,False,,3.0,3.0
25.952,False,False,False,False,0.0057,0.00564,0.00521,216.729,False,,3.0,3.0
25.984,False,False,False,False,0.0057,0.00564,0.00521,216.628,False,,3.0,3.0
26.016,False,False,False,False,0.0057,0.00558,0.00521,216.542,False,,3.0,3.0
26.048,False,False,False,False,0.0057,0.00558,0.00521,216.439,False,,3.0,3.0
26.08,False,False,False,False,0.0057,0.00552,0.00521,216.339,False,,3.0,3.0
26.112,False,False,False,False,0.0057,0.00552,0.00521,216.23,False,,3.0,3.0
26.144,False,False,False,False,0.0057,0.00552,0.00521,216.055,False,,3.0,3.0
26.176,False,False,False,False,0.0057,0.00552,0.00521,215.946,False,,3.0,3.0
26.208,False,False,False,False,0.0057,0.00546,0.00521,215.811,False,,3.0,3.0
26.24,False,False,False,False,0.0057,0.00539,0.00521,215.693,False,,3.0,3.0
26.272,False,False,False,False,0.0057,0.01426,0.00521,215.567,False,,3.0,3.0
26.304,False,False,False,False,0.0057,0.00533,0.00521,215.427,False,,3.0,3.0
26.336,False,False,False,False,0.0057,0.00533,0.00521,215.211,False,,3.0,3.0
26.368,False,False,False,False,0.0057,0.00533,0.00521,215.076,False,,3.0,3.0
26.4,False,False,False,False,0.0057,0.00521,0.00521,214.905,False,,3.0,3.0
26.432,False,False,False,False,0.0057,0.00527,0.00521,214.763,False,,3.0,3.0
26.464,False,False,False,False,0.0057,0.00521,0.00521,214.605,False,,3.0,3.0
26.496,False,False,False,False,0.0057,0.00521,0.00521,214.44,False,,3.0,3.0
26.528,False,False,False,False,0.00564,0.00521,0.00521,214.177,False,,3.0,3.0
26.56,False,False,False,False,0.00558,0.00521,0.00521,214.012,False,,3.0,3.0
26.592,False,False,False,False,0.01488,0.00521,0.00521,213.831,False,,3.0,3.0
26.624,False,False,False,False,0.00558,0.00521,0.00521,213.643,False,,3.0,3.0
26.656,False,False,False,False,0.00552,0.00521,0.00521,213.456,False,,3.0,3.0
26.688,False,False,False,False,0.00546,0.00521,0.00521,213.26,False,,3.0,3.0
26.72,False,False,False,False,0.00539,0.00521,0.00521,212.967,False,,3.0,3.0
26.752,False,False,False,False,0.00539,0.00521,0.00521,212.765,False,,3.0,3.0
26.784,False,False,False,False,0.00539,0.00521,0.00521,212.547,False,,3.0,3.0
26.816,False,False,False,False,0.00533,0.00521,0.00521,212.336,False,,3.0,3.0
26.848,False,False,False,False,0.00527,0.00521,0.00521,212.111,False,,3.0,3.0
26.88,False,False,False,False,0.00521,0.00521,0.00521,211.795,False,,3.0,3.0
26.912,False,False,False,False,0.00521,0.00521,0.00521,211.555,False,,3.0,3.0
26.944,False,False,False,False,0.00515,0.00521,0.00521,211.314,False,,3.0,3.0
26.976,False,False,False,False,0.00508,0.00521,0.00521,211.066,False,,3.0,3.0
27.008,False,False,False,False,0.00502,0.00521,0.00521,210.803,False,,3.0,3.0
27.04,False,False,False,False,0.00502,0.00521,0.00521,210.533,False,,3.0,3.0
27.072,False,False,False,False,0.00496,0.00521,0.00521,210.172,False,,3.0,3.0
27.104,False,False,False,False,0.0049,0.00521,0.00521,209.887,False,,3.0,3.0
27.136,False,True,False,False,0.00477,0.00521,0.00521,209.594,False,,3.0,0.0
27.168,False,False,False,False,0.00546,0.00521,0.00521,211.588,False,,3.0,3.0
27.2,False,False,False,False,0.01581,0.00521,0.00521,211.378,False,,3.0,3.0
27.232,False,False,False,False,0.00533,0.00521,0.00521,211.062,False,,3.0,3.0
27.264,False,False,False,False,0.00521,0.00521,0.00521,210.807,False,,3.0,3.0
27.296,False,False,False,False,0.00521,0.00521,0.00521,210.432,False,,3.0,3.0
27.328,False,False,False,False,0.00508,0.00521,0.00521,210.139,False,,3.0,3.0
27.36,False,False,False,False,0.00502,0.00521,0.00521,209.839,False,,3.0,3.0
27.392,False,False,False,False,0.00484,0.00521,0.00521,209.523,False,,3.0,3.0
27.424,False,False,False,False,0.00484,0.00521,0.00521,209.118,False,,3.0,3.0
27.456,False,True,False,False,0.00471,0.00521,0.00521,208.78,False,,3.0,0.0
27.488,False,False,False,False,0.01687,0.00521,0.00521,211.183,False,,3.0,3.0
27.52,False,False,False,False,0.00477,0.00521,0.00521,210.387,False,,3.0,3.0
27.552,False,False,False,False,0.00508,0.00521,0.00521,210.334,False,,3.0,3.0
27.584,False,False,False,False,0.00515,0.00521,0.00521,210.169,False,,3.0,3.0
27.616,False,False,False,False,0.0168,0.00521,0.00521,209.741,False,,3.0,3.0
27.648,False,False,False,False,0.0,0.0,0.0,209.253,False,,3.0,3.0
27.68,False,False,False,False,0.0,0.0,0.0,208.915,False,,3.0,3.0
27.712,True,False,False,False,0.0,0.0,0.0,208.563,False,,3.0,0.0
27.744,True,False,False,False,0.0,0.0,0.0,211.246,False,,3.0,0.0
27.776,True,False,False,False,0.0,0.0,0.0,212.982,False,,3.0,0.0
27.808,True,False,False,False,0.0,0.0,0.0,214.614,False,,3.0,0.0
27.84,True,False,False,False,0.0,0.0,0.0,215.923,False,,3.0,0.0
27.872,True,False,False,False,0.0,0.0,0.0,216.809,False,,3.0,0.0
27.904,True,False,False,False,0.0,0.0,0.0,216.287,False,,3.0,0.0
27.936,True,False,False,False,0.0,0.0,0.0,215.533,False,,3.0,0.0
27.968,True,False,False,False,0.0,0.0,0.00036,214.622,False,,3.0,0.0
28.0,True,False,False,False,0.0,0.0,0.00124,213.722,False,,3.0,0.0
28.032,True,False,False,False,0.0,0.0,0.00201,212.742,False,,3.0,0.0
28.064,True,False,False,False,0.0,0.0,0.00272,212.037,False,,3.0,0.0
28.096,True,False,False,False,0.0,0.0,0.00337,211.517,False,,3.0,0.0
28.128,True,False,False,False,0.0,0.0,0.00402,211.694,False,,3.0,0.0
28.16,True,False,False,False,0.0,0.0,0.00462,211.96,False,,3.0,0.0
28.192,False,False,False,False,0.0,0.0,0.00521,212.254,False,,3.0,3.0
28.224,False,False,False,False,0.0,0.0,0.00237,213.121,False,,3.0,3.0
28.256,False,False,False,False,0.0,0.0,0.00272,212.664,False,,3.0,3.0
28.288,True,False,False,False,0.0,0.0,0.00314,212.185,False,,3.0,0.0
28.32,True,False,False,False,0.0,0.0,0.00385,212.319,False,,3.0,0.0
28.352,True,False,False,False,0.0,0.0,0.00444,212.549,False,,3.0,0.0
28.384,False,False,False,False,0.0,0.0,0.00509,212.688,False,,3.0,3.0
28.416,False,False,False,False,0.0,0.0,0.00284,213.057,False,,3.0,3.0
28.448,False,False,False,False,0.0,0.0,0.00314,212.866,False,,3.0,3.0
28.48,True,False,False,False,0.0,0.0,0.00343,212.654,False,,3.0,0.0
28.512,True,False,False,False,0.0,0.0,0.00402,212.798,False,,3.0,0.0
28.544,True,False,False,False,0.0,0.0,0.00468,212.844,False,,3.0,0.0
28.576,False,False,False,False,0.0,0.00012,0.00521,212.829,False,,3.0,3.0
28.608,False,False,False,False,0.0,0.0,0.00355,212.655,False,,3.0,3.0
28.64,False,False,False,False,0.0,0.0,0.00373,212.751,False,,3.0,3.0
28.672,True,False,False,False,0.0,0.0,0.00397,212.8,False,,3.0,0.0
28.704,True,False,False,False,0.0,0.0,0.00468,212.824,False,,3.0,0.0
28.736,False,False,False,False,0.0,0.00012,0.00521,212.799,False,,3.0,3.0
28.768,False,False,False,False,0.0,0.0,0.00373,212.148,False,,3.0,3.0
28.8,False,False,False,False,0.0,0.0,0.00391,212.49,False,,3.0,3.0
28.832,True,False,False,False,0.0,0.0,0.00456,212.779,False,,3.0,0.0
28.864,False,False,False,False,0.0,0.0,0.00562,212.706,False,,3.0,3.0
28.896,False,False,False,False,0.0,0.0,0.00426,211.811,False,,3.0,3.0
28.928,False,False,False,False,0.0,0.0,0.00426,212.294,False,,3.0,3.0
28.96,True,False,False,False,0.0,0.0,0.00438,212.682,False,,3.0,0.0
28.992,False,False,False,False,0.0,0.0,0.00509,212.613,False,,3.0,3.0
29.024,False,False,False,False,0.0,0.0,0.00343,211.498,False,,3.0,3.0
29.056,False,False,False,False,0.0,0.0,0.00343,212.089,False,,3.0,3.0
29.088,True,False,False,False,0.0,0.0,0.00367,212.538,False,,3.0,0.0
29.12,True,False,False,False,0.0,0.0,0.00485,212.431,False,,3.0,0.0
29.152,False,False,False,False,0.0,0.0,0.00604,212.244,False,,3.0,3.0
29.184,False,False,False,False,0.0,0.0,0.00515,210.766,False,,3.0,3.0
29.216,False,True,False,False,0.0,0.0,0.0055,211.441,False,,3.0,0.0
29.248,False,True,False,False,0.0,0.00056,0.00758,213.208,False,,3.0,0.0
29.28,False,True,False,False,0.0,0.00081,0.00817,212.211,False,,3.0,0.0
29.312,False,True,False,False,0.0,0.00099,0.00805,211.279,False,,3.0,0.0
29.344,False,True,False,False,0.0,0.00254,0.00799,211.945,False,,3.0,0.0
29.376,False,True,False,False,0.0,0.00415,0.01373,212.645,False,,3.0,0.0
29.408,False,True,False,False,0.0,0.00502,0.01391,212.95,False,,3.0,0.0
29.44,False,True,False,False,0.0,0.00601,0.01403,213.354,False,,3.0,0.0
29.472,False,True,False,False,0.0,0.00694,0.01432,213.939,False,,3.0,0.0
29.504,False,True,False,False,0.00012,0.00781,0.01462,214.768,False,,3.0,0.0
29.536,False,True,False,False,0.00118,0.00775,0.01486,215.675,False,,3.0,0.0
29.568,False,True,False,False,0.00217,0.008,0.01515,216.535,False,,3.0,0.0
29.6,False,True,False,False,0.00322,0.00794,0.01545,216.5,False,,3.0,0.0
29.632,False,True,False,False,0.00446,0.0137,0.01042,215.511,False,,3.0,0.0
29.664,False,False,False,False,0.00558,0.01414,0.01042,213.431,False,,3.0,3.0
29.696,False,False,False,False,0.00422,0.01376,0.01042,214.529,False,,3.0,3.0
29.728,False,False,False,False,0.00465,0.01389,0.01042,214.396,False,,3.0,3.0
29.76,False,False,False,False,0.00515,0.01389,0.01042,214.215,False,,3.0,3.0
29.792,False,False,False,False,0.00496,0.0111,0.01042,214.473,False,,3.0,3.0
29.824,False,False,False,False,0.00484,0.01364,0.01042,214.702,False,,3.0,3.0
29.856,False,True,False,False,0.00459,0.0137,0.01042,214.931,False,,3.0,0.0
29.888,False,False,False,False,0.00577,0.01414,0.01042,212.851,False,,3.0,3.0
29.92,False,False,False,False,0.00434,0.01401,0.01042,214.019,False,,3.0,3.0
29.952,False,False,False,False,0.00484,0.01401,0.01042,213.818,False,,3.0,3.0
29.984,False,False,False,False,0.00527,0.01395,0.01042,213.609,False,,3.0,3.0
30.016,False,False,False,False,0.00521,0.01383,0.01042,213.896,False,,3.0,3.0
30.048,False,False,False,False,0.00496,0.01383,0.01042,214.136,False,,3.0,3.0
30.08,False,False,False,False,0.00477,0.0137,0.01042,214.376,False,,3.0,3.0
30.112,False,True,False,False,0.00465,0.01364,0.01042,214.577,False,,3.0,0.0
30.144,False,False,False,False,0.00577,0.01426,0.01042,212.572,False,,3.0,3.0
30.176,False,False,False,False,0.00459,0.01407,0.01042,213.809,False,,3.0,3.0
30.208,False,False,False,False,0.00508,0.0142,0.01042,213.589,False,,3.0,3.0
30.24,False,False,False,False,0.00546,0.01426,0.01042,213.331,False,,3.0,3.0
30.272,False,False,False,False,0.00527,0.0142,0.01042,213.562,False,,3.0,3.0
30.304,False,False,False,False,0.00521,0.01407,0.01042,213.792,False,,3.0,3.0
30.336,False,False,False,False,0.00527,0.01414,0.01042,214.013,False,,3.0,3.0
30.368,False,False,False,False,0.00521,0.0142,0.01042,214.234,False,,3.0,3.0
30.4,False,False,False,False,0.00521,0.01414,0.01042,214.436,False,,3.0,3.0
30.432,False,False,False,False,0.00508,0.01426,0.01042,214.638,False,,3.0,3.0
30.464,False,False,False,False,0.00508,0.01432,0.01042,214.82,False,,3.0,3.0
30.496,False,False,False,False,0.00502,0.01426,0.01042,215.013,False,,3.0,3.0
30.528,False,False,False,False,0.0049,0.01438,0.01042,215.186,False,,3.0,3.0
30.56,False,False,False,False,0.0049,0.01426,0.01042,215.359,False,,3.0,3.0
30.592,False,True,False,False,0.0049,0.01438,0.01042,215.513,False,,3.0,0.0
30.624,False,False,False,False,0.00663,0.01469,0.01042,212.897,False,,3.0,3.0
30.656,False,False,False,False,0.00626,0.01482,0.01042,213.637,False,,3.0,3.0
30.688,False,False,False,False,0.00577,0.01476,0.01042,214.358,False,,3.0,3.0
30.72,False,False,False,False,0.00521,0.01494,0.01042,215.032,False,,3.0,3.0
30.752,False,False,False,False,0.00539,0.01488,0.01042,215.148,False,,3.0,3.0
30.784,False,False,False,False,0.00539,0.01482,0.01042,215.148,False,,3.0,3.0
30.816,False,False,False,False,0.00558,0.01488,0.01042,215.149,False,,3.0,3.0
30.848,False,False,False,False,0.00564,0.01488,0.01042,215.149,False,,3.0,3.0
30.88,False,False,False,False,0.0057,0.01488,0.01042,215.15,False,,3.0,3.0
30.912,False,False,False,False,0.0057,0.01494,0.01042,215.304,False,,3.0,3.0
30.944,False,False,False,False,0.00558,0.01494,0.01042,215.487,False,,3.0,3.0
30.976,False,False,False,False,0.00564,0.01494,0.01042,215.641,False,,3.0,3.0
31.008,False,False,False,False,0.00552,0.015,0.01042,215.795,False,,3.0,3.0
31.04,False,False,False,False,0.00552,0.01488,0.01042,215.95,False,,3.0,3.0
31.072,False,False,False,False,0.00546,0.01507,0.01042,216.085,False,,3.0,3.0
31.104,False,False,False,False,0.00546,0.01519,0.01042,216.229,False,,3.0,3.0
31.136,False,False,False,False,0.00521,0.01519,0.01042,216.354,False,,3.0,3.0
31.168,False,False,False,False,0.00521,0.01519,0.01042,216.392,False,,3.0,3.0
31.2,False,False,False,False,0.00521,0.01519,0.01042,216.391,False,,3.0,3.0
31.232,False,False,False,False,0.00515,0.01531,0.01042,216.381,False,,3.0,3.0
31.264,False,False,False,False,0.00508,0.01531,0.01042,216.39,False,,3.0,3.0
31.296,False,False,False,False,0.00508,0.01271,0.01042,216.299,False,,3.0,3.0
31.328,False,False,False,False,0.00515,0.01531,0.01042,216.272,False,,3.0,3.0
31.36,False,False,False,False,0.00508,0.01531,0.01042,216.244,False,,3.0,3.0
31.392,False,False,False,False,0.00508,0.01531,0.01042,216.198,False,,3.0,3.0
31.424,False,False,False,False,0.00508,0.01538,0.01042,216.18,False,,3.0,3.0
31.456,False,False,False,False,0.00496,0.01544,0.01042,216.053,False,,3.0,3.0
31.488,False,False,False,False,0.00502,0.01538,0.01042,216.018,False,,3.0,3.0
31.52,False,False,False,False,0.00496,0.01544,0.01042,215.976,False,,3.0,3.0
31.552,False,False,False,False,0.00496,0.01544,0.01042,215.934,False,,3.0,3.0
31.584,False,True,False,False,0.0049,0.0155,0.01042,215.875,False,,3.0,0.0
31.616,False,False,False,False,0.00676,0.01569,0.01042,215.345,False,,3.0,3.0
31.648,False,False,False,False,0.00639,0.01569,0.01042,215.734,False,,3.0,3.0
31.68,False,False,False,False,0.00595,0.01581,0.01042,216.075,False,,3.0,3.0
31.712,False,False,False,False,0.00558,0.01587,0.01042,216.374,False,,3.0,3.0
31.744,False,False,False,False,0.00546,0.01594,0.01042,216.289,False,,3.0,3.0
31.776,False,False,False,False,0.0057,0.01587,0.01042,216.233,False,,3.0,3.0
31.808,False,False,False,False,0.00558,0.01594,0.01042,216.099,False,,3.0,3.0
31.84,False,False,False,False,0.00577,0.016,0.01042,216.053,False,,3.0,3.0
31.872,False,False,False,False,0.00577,0.01594,0.01042,216.002,False,,3.0,3.0
31.904,False,False,False,False,0.00577,0.01594,0.01042,215.938,False,,3.0,3.0
31.936,False,False,False,False,0.0057,0.01606,0.01042,215.809,False,,3.0,3.0
31.968,False,False,False,False,0.00577,0.01606,0.01042,215.695,False,,3.0,3.0
32.0,False,False,False,False,0.00577,0.01612,0.01042,215.515,False,,3.0,3.0
32.032,False,False,False,False,0.0057,0.01612,0.01042,215.391,False,,3.0,3.0
32.064,False,False,False,False,0.00577,0.01618,0.01042,215.262,False,,3.0,3.0
32.096,False,False,False,False,0.00583,0.01612,0.01042,215.153,False,,3.0,3.0
32.128,False,False,False,False,0.00583,0.01612,0.01042,215.039,False,,3.0,3.0
32.16,False,False,False,False,0.00583,0.01618,0.01042,214.827,False,,3.0,3.0
32.192,False,False,False,False,0.00583,0.01612,0.01042,214.713,False,,3.0,3.0
32.224,False,False,False,False,0.00583,0.01618,0.01042,214.577,False,,3.0,3.0
32.256,False,False,False,False,0.00583,0.01625,0.01042,214.423,False,,3.0,3.0
32.288,False,False,False,False,0.00583,0.01625,0.01042,214.307,False,,3.0,3.0
32.32,False,False,False,False,0.00589,0.01618,0.01042,214.101,False,,3.0,3.0
32.352,False,False,False,False,0.00589,0.01631,0.01042,213.937,False,,3.0,3.0
